Unnamed: 0,Belo Horizonte,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,,Venda,,,,,,,,,,,,,,,,,,,,Locação,,,,,,,,,,,,,,,,,,,,Rentabilidade do aluguel (rental yield),,,,,Venda,,,,Locação,,,,Rentabilidade do aluguel (rental yield)
,,Número-Índice,,,,,Var. mensal (%),,,,,Var. em 12 meses (%),,,,,Preço médio (R$/m²),,,,,Número-Índice,,,,,Var. mensal (%),,,,,Var. em 12 meses (%),,,,,Preço médio (R$/m²),,,,,(% - mensalizada),,,,,Número-Índice,Var. mensal (%),Var. em 12 meses (%),Preço médio (R$/m²),Número-Índice,Var. mensal (%),Var. em 12 meses (%),Preço médio (R$/m²),(% - mensalizada)
,Data,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,Total,Total,Total,Total,Total,Total,Total,Total
,2020-03-01 00:00:00,186.4876178766918,211.13880766216135,176.91182994229493,183.4159087174337,187.39920347294498,0.005695496774986264,0.011818202886420215,0.005393978462126192,0.0030598249434268254,0.003356351912727318,0.010580000111252374,0.004822778398652305,0.02547160468759202,0.004298269042426028,-0.0022214278611981664,6826.632713118917,9184.284049155718,6363.102178116513,5898.2559817606125,7640.523239512236,107.14609109205826,112.25622201864806,104.08056996426166,106.96905713454134,108.19651840903954,0.018525505983419954,0.018800826802437776,0.020616087540674455,0.01857678721726419,0.012043155503078218,0.008779238428514358,-0.005056752042993162,-0.03253759102027132,0.049931166149167705,0.049204174973493275,23.785115288547697,40.71264180125804,22.69348410665229,19.185668502643285,22.5637476539761,0.003290938468771373,0.004004514137020479,0.0032626876085087783,0.0031137962241145393,0.002720706174142235,94.6203269714447,-0.0009231971477828838,-0.013510010112416704,7382.087288448552,87.33061257550472,0.0028034888424124382,0.0028287089255223385,29.998028426706966,0.004241669798570234
,2020-04-01 00:00:00,187.17064998028889,212.80648754501235,177.32197185105053,183.8533398841486,188.01250621112973,0.003662613697219985,0.00789850004987902,0.0023183407739855166,0.002384913990142401,0.0032727072838028004,0.014412714847728214,0.01987493308019439,0.02600259274208061,0.006159305376909341,-0.0013067415674314908,6851.636031599877,9256.826117176079,6377.854017345076,5912.322814968955,7665.528435570252,109.41388172527273,114.67726156098797,106.76813100834556,108.91611078077652,109.79528561307772,0.021165407063389985,0.02156708553702913,0.025821928579049302,0.018202026814037042,0.014776512475142667,0.02264253923600079,0.008986443635281782,-0.009802686464376098,0.055581662276835475,0.05627748966712476,24.288536935679467,41.590694829424194,23.279473632464054,19.53488655517362,22.897161152671053,0.0033481155730212785,0.004056146727154104,0.0033384515100607715,0.003163655060753595,0.0027537024780828335,94.37211733484962,-0.002623216855612731,-0.017459797670739685,7362.72247264389,87.58636283443916,0.002928529313971362,-0.0012896634595054302,30.085878532315924,0.0042607643462823025
,2020-05-01 00:00:00,188.19259552330902,214.97834278326292,178.22878089708055,184.7180036151879,188.25394109216387,0.0054599668437746995,0.01020577550668511,0.0051139124867827235,0.0047030080148893205,0.001284142666355459,0.02110760319336058,0.03241029068618584,0.029339917302127372,0.01299049552623921,0.004514304839773997,6889.045737158025,9351.299206432397,6410.469804643254,5940.128516554367,7675.372067694529,111.21253056956506,117.829600084789,108.94737285435414,109.62924314504106,110.4641239861498,0.01643894555179526,0.02748878444507108,0.02041097680953352,0.0065475379092438946,0.006091685716170803,0.041693275727822776,0.05655864741228411,0.01827771724378624,0.046672784452432614,0.06499340045955337,24.68781487189787,42.73397247451097,23.754630428914425,19.6627919654464,23.036643462205642,0.00338402966096097,0.004125551223716049,0.003388330079798409,0.0031689935987170435,0.002768216694939826,93.98816338241068,-0.004068510522833857,-0.026773019499869544,7332.767158787234,87.83565142042293,0.0028462031978082614,-0.002757297785287993,30.171509056003476,0.004280933734278833
,2020-06-01 00:00:00,188.63268795937043,214.13664684377716,178.83479355498363,185.27018014394696,189.6342259347783,0.0023385215281059857,-0.003915259223736478,0.003400195270667483,0.0029892945893317258,0.00733203689976758,0.026459776359966325,0.03597519236319924,0.032005997717617696,0.018325979815382976,0.019126462545654643,6905.155918922475,9314.686445960493,6432.266653755759,5957.885310588838,7731.648178914311,111.98277388103224,117.78154756727133,110.48665435533788,109.53085922477155,112.93593605882444,0.006925868043128336,-0.0004078136349703332,0.014128670207050442,-0.0008974240580986725,0.022376605032277785,0.05439864853086296,0.08157642418542732,0.03949442926749169,0.040162668860002526,0.08653220018053487,24.858799419973817,42.71654497785942,24.090251768134923,19.645146102887217,23.552125334228823,0.003398629458333186,0.0041386313375749665,0.003423703797514152,0.0031546770725419753,0.0028104167939317693,93.70712367884903,-0.0029901606058433394,-0.031106276273751288,7310.8410072972065,88.11647178050013,0.0031971113726141365,0.003781437228832951,30.267970730735353,0.00430071949450478
,2020-07-01 00:00:00,189.7702772627043,214.59851127437537,180.17637320358477,186.2715732932176,191.41742993624638,0.006030711408718803,0.002156867763672299,0.007501782074575303,0.005405042238813662,0.009403386929115687,0.03223348706065554,0.03765273977871475,0.037288301947464575,0.024771636068619207,0.02995824621266152,6946.798921501704,9334.776992884501,6480.520116437792,5990.087932346579,7804.351858340435,112.42828678381602,117.92050104399891,110.5997135981644,109.7575550904801,115.54571278526987,0.003978405672081964,0.0011797559091182297,0.0010232841557760164,0.0020696985973911453,0.02310847031972263,0.06650150579044589,0.08955776141734129,0.04868315188533279,0.050339158148951846,0.12057190948160201,24.95769780858739,42.76694007421416,24.11490294107791,19.685805634221907,24.096378923481236,0.0033916271094182873,0.004139887411412169,0.0034017152609269997,0.003141501843526249,0.002848858239535908,93.68514121757921,-0.00023458687458122185,-0.02889882448306913,7309.125979954744,88.25768256314186,0.001602546944837746,0.012798594120184248,30.31647657475633,0.004308666140496601
,2020-08-01 00:00:00,191.01417781642124,215.70986117752577,181.38100631409037,187.23030110152496,193.4933674455758,0.006554770176127045,0.005178740041348551,0.006685855026865584,0.005146935688346677,0.010845080879107183,0.03839854398708198,0.04289277430033778,0.04034010007566491,0.03193551430453634,0.04176764088221652,6992.333591891916,9383.119376274612,6523.847934434981,6020.9185297019085,7888.990685453147,113.06777781867395,117.35585497262349,111.64901335706395,110.39485028385258,117.53023441492745,0.005687990568490786,-0.004788362213324904,0.009487364160018608,0.005806390210196577,0.017175207818793004,0.0817403420012226,0.08869550273403126,0.0774777692837838,0.06088262118612131,0.14133744924015312,25.09965695833388,42.562156474383265,24.34368980696342,19.800109103336286,24.51023923917241,0.0033866284843166875,0.004085863515528263,0.0034100329760874525,0.0031453917184733554,0.002867399696010437,93.83552301697667,0.0016051830358903008,-0.016624902417157417,7320.858464984953,87.98719188493585,-0.003064783374665314,0.012454238900722725,30.22356314137159,0.004288824781307423
,2020-09-01 00:00:00,192.35831734471594,217.56085570849496,182.6175391550839,188.63937795491609,194.36467037128847,0.007036857387552331,0.008580945353471092,0.006817322641006207,0.0075259017643038995,0.004503011845911065,0.04294301987262816,0.04560874037080942,0.044457939308624406,0.0386339015108057,0.04457117361522367,7041.53764618425,9463.63541088752,6568.3231106648855,6066.231371087322,7924.5149039620255,112.84948271304991,117.30929437317285,111.61579857587911,110.31257045694646,116.06952213478287,-0.001930657078748954,-0.0003967471368301334,-0.00029749283210067645,-0.0007453230535170441,-0.01242839587120792,0.0838968102661275,0.0818035257368459,0.08924836836297789,0.06019363569451164,0.1392474564901105,25.051198127953104,42.54527006066474,24.336447733738968,19.785351625559418,24.205616283009963,0.0033540071417256967,0.004029416673413063,0.003385447448735506,0.003123602398223473,0.0028222296135015936,93.44022000250897,-0.004212722450496531,-0.019250426713815272,7290.017720172603,87.48329152502689,-0.005726973996032725,0.008261726449561912,30.0504735811935,0.00428333861209515
,2020-10-01 00:00:00,192.65802616995896,215.83641267994412,183.45201615474676,189.39074344652306,194.99929242023288,0.0015580757275284185,-0.007926255956914319,0.004569533701547668,0.003983078717459287,0.0032651101032512564,0.043232636735687,0.028635530363954054,0.05026614972334564,0.042809308058262774,0.04884706642955505,7052.508895075247,9388.624214337908,6598.337284481723,6090.393648156684,7950.389317638317,111.88556882105135,116.45469137316645,111.38116006739318,109.23142109732278,113.04573386630946,-0.008541588927346466,-0.007285040836472967,-0.002102197999563793,-0.00980078113623184,-0.026051526816506687,0.06804640807791307,0.055035818130358516,0.08614050983117982,0.048216783343896674,0.09777383090660763,24.83722109140662,42.23532603087403,24.285287701996612,19.59143972457392,23.57502302130306,0.0033186138412972565,0.004009348567637595,0.0033628154412562866,0.0030882489119103207,0.002742334802450455,92.88413832422313,-0.005951202579263071,-0.027228572794926853,7246.633347913438,86.82559830632988,-0.007517929506674403,0.0029514112672108794,29.8245562391679,0.004267023930175622
,2020-11-01 00:00:00,192.50696178567384,213.23309661166053,184.32505179462663,189.4487071949382,195.09827120935165,-0.0007841063634268508,-0.012061523984574163,0.0047589318350333976,0.0003060537561674348,0.0005075853757738891,0.04192005328940196,0.013453531582809042,0.05719149820122427,0.041005661263901816,0.050445284671823076,7046.978977972493,9275.383098194518,6629.7383218431305,6092.257636009241,7954.42481898766,110.87643579950198,115.27626921025862,110.2557898272895,108.65570693341357,111.60432816280219,-0.009019331377430606,-0.010119147189456834,-0.010103775534594517,-0.005270591173543893,-0.012750642188867678,0.05620236424759062,0.0357690287895549,0.07579698873085072,0.04424539832057439,0.07632795121547664,24.613205963888717,41.807940550172916,24.03991460626259,19.488181255284562,23.27442633816411,0.0032923166644036085,0.004014369569647944,0.0033121104416499467,0.0030737343107404276,0.0027120697094926718,92.21849863201108,-0.007166344052076501,-0.03635643271350053,7194.701480123039,86.3221508937654,-0.005798375391417032,-0.002497542717648904,29.651622266210776,0.004260804131501307
,2020-12-01 00:00:00,192.94176647721687,212.457077493157,185.76639198122336,189.43032904155103,195.68079578508116,0.0022586439862217755,-0.00363929957794884,0.007819556661254445,-9.70085975211532e-05,0.0029858008075551723,0.04465997056718196,0.01281834939170734,0.06472041396700634,0.040470028503305944,0.05431722380803494,7062.895594662123,9241.627200399946,6681.579936300072,6091.666634640234,7978.17514703583,111.27272972150338,115.49794890526616,110.5480638294141,108.77354785623497,113.37975088646962,0.0035741942744085264,0.0019230297486745318,0.002650872145421479,0.0010845350524810726,0.015908188803193557,0.062380139247735,0.04546267980558527,0.08247437601129759,0.04848015183850296,0.07777161159627255,24.701178343719686,41.88833846358171,24.103641346270642,19.509316870965023,23.644680306637646,0.003297474093120478,0.004045997029572522,0.003294269901723355,0.003075364896299002,0.0027484093465327147,91.71727720463983,-0.005435150591329041,-0.037356966571975736,7155.597194118913,86.06253047912237,-0.0030075758302470224,-0.007409132425223786,29.562442763755303,0.004259642528408537
,2021-01-01 00:00:00,191.91538234095972,210.75457029314927,185.63174696776295,188.28024715203355,193.63979522587448,-0.0053196576096360415,-0.008013417204529416,-0.0007248082498907404,-0.006071265859783237,-0.010430254798474592,0.03745724771448433,0.007092424349605109,0.05963056805368194,0.032021454186589304,0.042445008729872,7025.323408365914,9167.570185994413,6676.737072039938,6054.682506972162,7894.960747425389,111.8910989752444,113.91663614850147,112.2480181299747,109.73829799177113,114.50384396477047,0.005557239903152267,-0.013691262673952043,0.01537751310763591,0.008869345116988114,0.009914407727235508,0.0656632398975161,0.024569248537694932,0.10105542243548182,0.05402786126315262,0.08534385915227327,24.83844871766629,41.31483421870141,24.474295407014676,19.68235173529029,23.879103307777786,0.003285446104103663,0.003920820818817352,0.0032941902901397714,0.0031144231718983153,0.0027725316704431263,91.36238471175325,-0.0038694181042328024,-0.037941521768992126,7127.909196789391,86.29973892794636,0.0027562337233568712,-0.006035667242598741,29.643923765445575,0.004261165361319001
,2021-02-01 00:00:00,191.55999680415076,209.27340423761277,186.10522070199391,187.64734186864106,193.32008220945508,-0.0018517824495046797,-0.007027919031488916,0.0025506075440488996,-0.0033615065465759653,-0.0016510708248088646,0.033049959786331407,0.0028788271194366555,0.0576402285544213,0.026200568980241368,0.03505740068500818,7012.314037776207,9103.141245011751,6693.766807985514,6034.3296520875365,7881.9256080723035,112.46927387207401,112.8697715477209,113.31738107696013,110.74361320744676,115.8974815312841,0.005167300188529955,-0.009189742922323219,0.009526786884978211,0.009161024310318844,0.012171098526110757,0.06912742136080374,0.024369202044923766,0.11119243644452448,0.05451872501592803,0.08407603727460566,24.96679643840788,40.93516151335314,24.707456803517307,19.862662238021528,24.169738226851926,0.0033107470104768535,0.0039266659481904985,0.0033162628736315212,0.0031504483785145154,0.002813864045600781,91.1594567330519,-0.0022211326832326517,-0.03746582264413478,7112.077164709287,86.84104612492365,0.0062724082795804215,-0.0028181245894002283,29.82986255831121,0.004291376807776921
,2021-03-01 00:00:00,190.8298131506247,206.38988443772513,186.1673107380138,187.16683978992785,192.84576999631665,-0.003811775243829252,-0.013778720761925545,0.000333628663321095,-0.0025606655225075547,-0.0024535071975839706,0.023284094265196842,-0.022491948671202522,0.05231691288670648,0.020450412937041085,0.02906397904811797,6985.584672725056,8977.711603740367,6696.000040458245,6018.877752195991,7862.5872468620755,112.80734138053639,111.45514162407082,113.0995576572098,112.91292756018873,116.58814946063193,0.0030058654850648736,-0.012533293053153538,-0.0019222419162898685,0.019588618159662063,0.00595930058377836,0.05283674122664972,-0.007136178112641001,0.08665390375979887,0.055566259859348266,0.07755915971221561,25.041843270094727,40.42210913792811,24.659963094404663,20.25174434423647,24.313772961976976,0.0033341875122436175,0.0039396398378228545,0.003307005044882361,0.0032183270918652936,0.002840930958887977,91.06298594535693,-0.0010582641796282877,-0.037595949411180274,7104.550708203123,86.95606536725974,0.001324480156199792,-0.004288842104721802,29.869371619331854,0.004307052223792416
,2021-04-01 00:00:00,192.2423772481189,207.27297634668005,187.93503541492754,188.2111102857941,194.89193725702017,0.007402219151046774,0.004278755770229514,0.009495354849925253,0.005579356348797138,0.010610381864961882,0.02709680854537888,-0.026002549368528305,0.05985193742821626,0.02370242718675364,0.036590284255692884,7037.29350137076,9016.125039068327,6759.5809369175095,6052.45921599534,7946.012299997862,113.61831564708021,112.90819908549838,112.46113094886412,113.77098005874672,120.19275940591065,0.0071890202944162596,0.013037150554512822,-0.005644820559605246,0.0075992405572922195,0.030917464270207695,0.0384268783403956,-0.015426445063381311,0.05332115385698355,0.044574390722984525,0.09469872713364014,25.22186958957303,40.949098260490224,24.52076202773026,20.405642221213103,25.065493168802842,0.003331278272271544,0.003974417661024272,0.003253996701675797,0.0032229757153649724,0.002896290696951687,90.8977238979827,-0.0018148103278031735,-0.03681588942779712,7091.657296203474,86.8019451474549,-0.0017723918297580799,-0.008955934024421186,29.816431389113745,0.004306793288871134
,2021-05-01 00:00:00,193.3215502288923,207.9270406127328,189.28245417717986,189.2678638532714,195.9276097817431,0.005613606095707713,0.003155569421451121,0.0071695985757922465,0.005614724687998729,0.00531408604839867,0.027253754013653708,-0.03280005827209809,0.06201957520251633,0.024631384862527694,0.04076232691363635,7076.79809506734,9044.576047541592,6808.044418775785,6086.442108178495,7988.238093101685,114.32793036961031,112.31771330481106,113.67796859198045,114.79257824094694,121.30483968067824,0.006245601499095477,-0.005229786547566673,0.01082007296965215,0.008979426754280428,0.0092524731128929,0.028013028604690682,-0.04677845614354659,0.043420925293447654,0.04709815508873594,0.09813788679379454,25.379395336091655,40.73494321727253,24.786078462141777,20.58887319091254,25.297410970408592,0.0033311321631316533,0.00393380625337606,0.0032620370307911975,0.0032338235293795305,0.0029081853259627227,90.30660751477703,-0.006503093343339317,-0.03917042035021434,7045.53958684729,86.54070494945313,-0.003009612256476446,-0.014742834487235457,29.72669549176068,0.0043259412403073745
,2021-06-01 00:00:00,194.08676842708593,208.0506443663459,190.4443478747535,190.14227995469497,196.3259669869723,0.003958266407897204,0.0005944573310370238,0.006138412049994102,0.0046199924467973386,0.002033185652971392,0.02891376105974941,-0.028421115988947476,0.06491776062693555,0.026297269247337107,0.03528762289195364,7104.809947242516,9049.952662079175,6849.835000672892,6114.561424746148,8004.479664185098,114.54016861309859,111.69748875442592,114.18702950602763,115.19926578632624,121.86660057058629,0.0018563988939721554,-0.0055220546442390495,0.0044780965067587886,0.003542803477465828,0.004630984974604679,0.022837394033329295,-0.05165544975854963,0.033491602875302284,0.051751685339401776,0.07907726117495639,25.42650961752326,40.51000263489677,24.897072913519345,20.66181552245041,25.41456290050895,0.003326560268424721,0.00392178416793553,0.003253996173128799,0.0032332565693313524,0.00291736891602114,89.58401416180908,-0.008001555731674492,-0.04399995811599744,6989.164309183412,86.50334172673463,-0.000431741603449165,-0.018306793510569075,29.71386124058382,0.004361287134860393
,2021-07-01 00:00:00,194.5284268761459,207.2330220719104,191.14082583265878,191.11257882945114,196.59370436354115,0.0022755721713501043,-0.003929919548798844,0.0036571206532383105,0.005103014831774111,0.0013637389932561472,0.02507320789153278,-0.03432218219374228,0.060853997858448805,0.02598896573774634,0.027041813428478223,7120.977455041192,9014.387076196766,6874.885673725128,6145.764122386422,8015.395685223873,114.67433016486693,110.73409288233245,114.55232793155835,116.17150748119896,121.35633859577626,0.001171305694699365,-0.008625045046550373,0.0031991236404957935,0.008439651834900141,-0.004187053486524928,0.019977564768639988,-0.06094282247821392,0.03573801599301385,0.05843745686054547,0.05028854529033766,25.45629183303459,40.16060203733492,24.97672172805613,20.836194051736825,25.308150766307865,0.003325054659775785,0.003912040317094435,0.0032513534112369145,0.0032494098776059866,0.002896372043000531,89.18925911921298,-0.004406534427929154,-0.04798927599334846,6958.366316032542,86.69197646181523,0.002180664137537036,-0.01774016783418797,29.778657192178915,0.00438399547729092
,2021-08-01 00:00:00,195.1727415565113,207.58701080154222,191.85511824911842,192.09975716226614,196.69987205662906,0.0033121877902999586,0.0017081675791466022,0.0037369955547068567,0.005165428350459189,0.0005400360781218083,0.021770968980568295,-0.037656370142941986,0.05774646501238645,0.026007841850880453,0.016571651283887823,7144.563469622782,9029.785159946205,6900.577090926956,6177.509626619431,8019.724288074315,115.3359219819566,111.68775687695725,114.18128871430102,117.45862790224169,122.75578203085276,0.005769310499904368,0.008612198554226458,-0.0032390369009263065,0.011079484539279427,0.011531688012917707,0.02006004015503038,-0.048298383553070146,0.022680678324837666,0.06398647763212129,0.04446130514363733,25.603157084795548,40.50647311613772,24.89582120471479,21.067048341590468,25.599996465128807,0.0033374432542919606,0.003966138457117497,0.003227574003094069,0.003272803259328462,0.0029217999150485965,89.14169953738241,-0.0005332433781852775,-0.050021818269665896,6954.655813271531,86.97040866371542,0.0032117413082954904,-0.01155603673032457,29.874298535588604,0.004387532845218422
,2021-09-01 00:00:00,195.90695119460204,209.6822931458024,192.22219131772496,192.92707999651637,196.41623578313323,0.003761845185118462,0.010093513732722492,0.0019132826476377929,0.004306735450744892,-0.00144197487537856,0.0184480395694393,-0.036213143844446405,0.052594357623472865,0.022729623518081388,0.0105552382947256,7171.440211310754,9120.927420461654,6913.779845333714,6204.114526325711,8008.160047143449,116.54391479491882,113.82668250502292,114.60669855645078,118.71991520076664,124.18905775103981,0.010473691042684807,0.01915094087189928,0.0037257404163146823,0.01073814091864489,0.01167583063278288,0.03273769620427047,-0.029687433436189514,0.026796385625807106,0.07621384135094056,0.06995407120594788,25.871316641819025,41.28221018771405,24.988576571974537,21.29326927542237,25.898897688055495,0.0033608487872622927,0.004019708290495224,0.003232857486435069,0.003291689905500435,0.002953947289076745,89.32234018403628,0.002026443825856372,-0.04406967169343268,6968.74903260529,87.3267615799156,0.0040974041823589324,-0.001789255323875305,29.996705611353367,0.004391669793330478
,2021-10-01 00:00:00,197.3276227756847,212.99098262283553,193.54823044744464,194.02248916728675,196.43206969690843,0.007251767088506389,0.015779536876451727,0.00689847057006987,0.005677840408874424,8.061407811865706e-05,0.024237747570434953,-0.013183271635115457,0.05503463251219576,0.024456030091415393,0.007347602439437884,7223.445825412329,9264.851431040268,6961.47435212469,6239.340498484569,8008.805617583076,118.04365179449962,115.94998510558216,115.84582712562676,120.37490632376205,124.75669769665052,0.012868428199103166,0.018653821352173194,0.010812008240213222,0.013940299066055317,0.00457077262594785,0.055039117540685245,-0.004333928170974444,0.04008458033236639,0.10201721367801908,0.10359492065565878,26.204239822440535,42.052281161578534,25.258753267781923,21.590103817215805,26.01727566065028,0.0033792306684789645,0.00404349106719896,0.0032425393241047396,0.003314815630612345,0.0029658376298370122,89.27571231682792,-0.0005220179757078336,-0.038848678283471494,6965.111220342074,87.09798771877631,-0.0026197451617386847,0.0031372016750799148,29.918121886959927,0.004378055689396787
,2021-11-01 00:00:00,198.2514285537708,215.56534154619106,194.05837468716933,194.78440518934937,196.64210909829606,0.004681583678410206,0.012086703820293643,0.0026357473718325863,0.003926946949978083,0.0010692724549088428,0.029840306630014357,0.010937537237842632,0.05280520904661112,0.028164341015644245,0.00791312951865053,7257.262991490459,9376.832946226275,6979.823039852382,6263.842057624968,8017.369212826677,118.7938008813293,116.57726280139964,116.8045714602411,121.46067229671934,124.25922205731958,0.006354844800426918,0.005409898890856191,0.008276036853486879,0.009019869722988627,-0.003987566587732028,0.07140710309397313,0.01128587522873481,0.059396260669938084,0.11784899040004326,0.1133907089701498,26.37076369962531,42.27977975079253,25.46779564069922,21.78484374095289,25.913530041522062,0.003384366772948039,0.004016441028801545,0.003260846143850755,0.003329240802650114,0.0029503907597341096,89.31901338592661,0.00048502630754732046,-0.03144147095318239,6968.489482518934,86.85673304661367,-0.0027699224572398373,0.006192873408659372,29.8352510092668,0.0043618116112201285
,2021-12-01 00:00:00,198.83856153402056,216.0129301450934,195.10712088662353,194.9473183646722,197.23583738176592,0.0029615573745562784,0.002076347689716318,0.005404282093699031,0.0008363768914891878,0.0030193343948170526,0.03056256384747047,0.01673680488262841,0.05028212480083205,0.029124107797495524,0.007946827845041415,7278.755792222003,9396.302511651029,7017.543972523844,6269.080990373904,8041.576331446911,119.25153095225167,116.16748448421026,118.19577052062009,121.7164071676219,124.34951150790856,0.0038531477865551,-0.003515079247378372,0.011910484692395196,0.0021054952691008655,0.0007266217274990439,0.0717049114434225,0.005796947783837103,0.0691799243359621,0.11898903333091049,0.09675237893601718,26.472374149404292,42.13116297440679,25.771129430826814,21.83071162638757,25.93235937548643,0.0033882090335863113,0.003995381368165632,0.0032833984312928884,0.0033311269226177945,0.0029472135615088713,89.40090321431244,0.0009168241484263095,-0.025255590450631193,6974.878361954561,86.65446059096588,-0.002328805707431214,0.006877907360475666,29.76577050643377,0.004336927028057484
,2022-01-01 00:00:00,199.5528621136191,217.09070723974304,195.60434246244847,195.59166772088386,198.18673668100487,0.0035923644492688034,0.004989410096542413,0.0025484542725320303,0.0033052486262279412,0.0048211284108496955,0.03979607929024964,0.030064054780783778,0.05372246750668874,0.03883264803103037,0.023481441146054438,7304.903735764891,9443.184518272827,7035.427862443304,6289.801861705049,8080.345803566466,119.61195925778296,115.46506315686979,119.89245670413072,121.47838568726193,124.76259651560883,0.003022420782804014,-0.006046625959572616,0.014354880686823224,-0.001955541458204313,0.003321967273462123,0.06900334658654805,0.013592632829763307,0.06810310508381856,0.106982593227126,0.08959308435090341,26.552384803203616,41.87641159065876,26.141070918971014,21.788020764740065,26.018505824655456,0.0033874617060009066,0.003956283088639442,0.0033215348933664283,0.0033081992282589534,0.0029553585875092435,89.36711856234125,-0.00037790056650988113,-0.021839033161262567,6972.242551470241,86.91116550445354,0.002962396993033911,0.007084918032227883,29.853948535477368,0.004346561409856109
,2022-02-01 00:00:00,200.15151244176147,216.34798692914913,196.6219563042256,196.52942977555628,198.6666426655181,0.002999958616486831,-0.003421244142770674,0.005202409256187535,0.0047944887714268525,0.0024214838618876744,0.04485025987129565,0.03380545520014455,0.05650962161384987,0.04733393939112096,0.02765651863457319,7326.818144669605,9410.877078550582,7072.029037476118,6319.958246105494,8099.912230528274,121.73222595012567,116.18994327923946,122.92008380488527,123.29254780339797,128.12932109358846,0.017726209866466558,0.006277917341844352,0.02525285730215776,0.014934032139729547,0.026985047378029092,0.08235984601970148,0.02941595155187149,0.08474165778154896,0.11331519924715061,0.10554016705706104,27.02305794868038,42.13930824119797,26.801207652613375,22.11340376710179,26.720616437039308,0.0034396773015321178,0.003996919930113418,0.0033920810694622015,0.00334144425162405,0.00302895650337874,89.0833973058365,-0.003174783534134251,-0.022773933737833207,6950.107190621842,87.30937299637473,0.00458177599632803,0.00539292065617647,29.99073264027283,0.004376889972290701
,2022-03-01 00:00:00,201.261618056914,217.35698478090146,197.67437438569164,197.98608870821332,199.2918101380531,0.00554632638849295,0.004663772776784647,0.005352495221020437,0.0074119124770299916,0.0031468165170915885,0.05466548823823114,0.053137780337705776,0.06181033395208302,0.05780537263133123,0.033425882983378896,7367.455069489075,9454.767270875192,7109.882039102125,6366.801223484113,8125.401168122293,124.92074020129303,118.94446358411673,126.62673902753643,126.25500608088515,131.42122575259546,0.026192852601526484,0.02370704578327687,0.030155000777048357,0.024027877842309753,0.0256920479318119,0.10738129870372659,0.06719584086400232,0.11960419342510398,0.11816254178321928,0.127226277804265,27.730868922372675,43.13830675094767,27.609398090203765,22.644741931495386,27.407123795307285,0.0035145533485311953,0.004080362538871707,0.003480874183274723,0.003398877348399605,0.0030988732710494835,88.72036186557285,-0.004075231201806195,-0.025725315894976064,6921.783896942722,87.93983846719676,0.0072210514081714194,0.011313450025389749,30.207297262436963,0.004426506092854393
,2022-04-01 00:00:00,201.95566770536766,218.3717753497754,198.8223055423048,198.36725163566166,199.2142907960767,0.0034484948255628645,0.004668773676157034,0.005807182444262482,0.0019252005529040161,-0.00038897404726623286,0.05052627103498741,0.053546772949946586,0.05793102974833886,0.053961433703067385,0.022178206035051495,7392.861700173775,9498.909439423645,7151.170421260377,6379.058592719794,8122.240597944267,129.1556764638976,123.11549994350973,131.38192747241843,130.42315913969702,134.55051229028192,0.033900985983436716,0.03506709126014318,0.03755279873272199,0.03301376466721284,0.023811119701298677,0.13675049421678942,0.09040353969583736,0.16824298638929358,0.14636578741214845,0.11945605505139278,28.67097272101855,44.6510416905912,28.646208259816788,23.39233011257154,28.05971810066566,0.0036245940789249934,0.004206170783269972,0.0035992759279412927,0.003502468438171223,0.0031789630619667563,88.46962923568276,-0.002826100171570589,-0.026712381324586976,6902.222242283999,88.94358644456042,0.011414030260449959,0.02467273392857039,30.552084267476822,0.004487597192419296
